id_registro,fecha,anio,mes,trimestre,region,canal,categoria,producto,unidades_vendidas,precio_unitario,descuento_pct,venta_bruta,venta_neta,meta_unidades,cumplimiento_meta
607,2024-02-05,2024,2,Q1,Costa,Canal Tradicional,Jamones,Jamón Ahumado 300g,59,3.64,0.0,214.76,214.76,64,0
610,2024-02-08,2024,2,Q1,Sierra,Canal Tradicional,Tocino,Tocino Laminado 200g,74,2.7,0.0,199.8,199.8,64,1
601,2024-02-08,2024,2,Q1,Sierra,Autoservicios,Mortadelas,Mortadela Light 400g,48,3.33,0.0,159.84,159.84,45,1
591,2024-02-09,2024,2,Q1,Sierra,Autoservicios,Nuggets,Nuggets Res 400g,45,5.62,0.0,252.9,252.9,45,1
616,2024-02-09,2024,2,Q1,Costa,Canal Tradicional,Chorizos,Longaniza 500g,65,4.06,0.0,263.9,263.9,64,1
604,2024-02-10,2024,2,Q1,Costa,Canal Tradicional,Salchichas,Salchicha Frankfurter 400g,73,3.02,0.05,220.46,209.44,64,1
622,2024-02-11,2024,2,Q1,Sierra,Autoservicios,Chorizos,Chorizo Parrillero 500g,47,4.68,0.0,219.96,219.96,45,1
630,2024-02-12,2024,2,Q1,Costa,Supermercados,Salchichas,Salchicha Frankfurter 400g,115,3.02,0.0,347.3,347.3,103,1
602,2024-02-12,2024,2,Q1,Costa,Canal Tradicional,Tocino,Tocino Laminado 200g,58,2.7,0.0,156.6,156.6,64,0
609,2024-02-13,2024,2,Q1,Costa,Autoservicios,Jamones,Jamón Pollo 400g,37,3.95,0.0,146.15,146.15,45,0
593,2024-02-14,2024,2,Q1,Costa,Canal Tradicional,Nuggets,Nuggets Res 400g,67,5.62,0.1,376.54,338.89,64,1
599,2024-02-14,2024,2,Q1,Sierra,Canal Tradicional,Nuggets,Nuggets Pollo 500g,61,5.3,0.05,323.3,307.13,64,0
594,2024-02-16,2024,2,Q1,Sierra,Canal Tradicional,Tocino,Tocino Laminado 200g,66,2.7,0.0,178.2,178.2,64,1
598,2024-02-16,2024,2,Q1,Oriente,Food Service,Mortadelas,Mortadela Light 400g,70,3.33,0.1,233.1,209.79,77,0
627,2024-02-17,2024,2,Q1,Costa,Canal Tradicional,Chorizos,Longaniza 500g,58,4.06,0.0,235.48,235.48,64,0
611,2024-02-17,2024,2,Q1,Sierra,Supermercados,Nuggets,Nuggets Pollo 500g,110,5.3,0.0,583.0,583.0,103,1
617,2024-02-17,2024,2,Q1,Sierra,Food Service,Salchichas,Salchicha Cocktail 250g,78,1.92,0.05,149.76,142.27,77,1
608,2024-02-18,2024,2,Q1,Sierra,Autoservicios,Salchichas,Salchicha Cocktail 250g,39,1.92,0.0,74.88,74.88,45,0
597,2024-02-18,2024,2,Q1,Costa,Supermercados,Chorizos,Chorizo Parrillero 500g,100,4.68,0.05,468.0,444.6,103,0
600,2024-02-18,2024,2,Q1,Costa,Supermercados,Jamones,Jamón Familiar 500g,107,4.26,0.0,455.82,455.82,103,1
605,2024-02-18,2024,2,Q1,Sierra,Canal Tradicional,Nuggets,Nuggets Res 400g,67,5.62,0.0,376.54,376.54,64,1
618,2024-02-19,2024,2,Q1,Sierra,Supermercados,Jamones,Jamón Familiar 500g,111,4.26,0.0,472.86,472.86,103,1
588,2024-02-20,2024,2,Q1,Oriente,Supermercados,Tocino,Tocino Laminado 200g,94,2.7,0.1,253.8,228.42,103,0
626,2024-02-21,2024,2,Q1,Costa,Autoservicios,Mortadelas,Mortadela Light 400g,43,3.33,0.0,143.19,143.19,45,0
620,2024-02-21,2024,2,Q1,Costa,Canal Tradicional,Mortadelas,Mortadela Especial 300g,66,2.86,0.0,188.76,188.76,64,1
628,2024-02-23,2024,2,Q1,Oriente,Autoservicios,Tocino,Tocino Ahumado 250g,44,3.07,0.0,135.08,135.08,45,0
586,2024-02-24,2024,2,Q1,Sierra,Canal Tradicional,Nuggets,Nuggets Res 400g,66,5.62,0.0,370.92,370.92,64,1
592,2024-02-24,2024,2,Q1,Costa,Autoservicios,Mortadelas,Mortadela Especial 300g,43,2.86,0.05,122.98,116.83,45,0
625,2024-02-24,2024,2,Q1,Sierra,Supermercados,Jamones,Jamón Familiar 500g,120,4.26,0.0,511.2,511.2,103,1
612,2024-02-25,2024,2,Q1,Sierra,Autoservicios,Tocino,Tocino Ahumado 250g,45,3.07,0.0,138.15,138.15,45,1
587,2024-02-25,2024,2,Q1,Costa,Autoservicios,Tocino,Tocino Laminado 200g,43,2.7,0.1,116.1,104.49,45,0
615,2024-02-26,2024,2,Q1,Sierra,Autoservicios,Mortadelas,Mortadela Especial 300g,56,2.86,0.1,160.16,144.14,45,1
619,2024-02-26,2024,2,Q1,Sierra,Food Service,Salchichas,Salchicha Cocktail 250g,81,1.92,0.05,155.52,147.74,77,1
629,2024-02-27,2024,2,Q1,Sierra,Supermercados,Tocino,Tocino Ahumado 250g,104,3.07,0.0,319.28,319.28,103,1
614,2024-02-27,2024,2,Q1,Costa,Supermercados,Nuggets,Nuggets Res 400g,92,5.62,0.0,517.04,517.04,103,0
624,2024-02-28,2024,2,Q1,Costa,Autoservicios,Mortadelas,Mortadela Especial 300g,51,2.86,0.05,145.86,138.57,45,1
640,2024-03-01,2024,3,Q1,Costa,Canal Tradicional,Tocino,Tocino Laminado 200g,59,2.7,0.0,159.3,159.3,68,0
645,2024-03-01,2024,3,Q1,Sierra,Canal Tradicional,Mortadelas,Mortadela Light 400g,67,3.33,0.0,223.11,223.11,68,0
657,2024-03-02,2024,3,Q1,Sierra,Canal Tradicional,Nuggets,Nuggets Pollo 500g,68,5.3,0.0,360.4,360.4,68,1
654,2024-03-02,2024,3,Q1,Sierra,Food Service,Chorizos,Longaniza 500g,73,4.06,0.0,296.38,296.38,82,0
631,2024-03-04,2024,3,Q1,Sierra,Supermercados,Chorizos,Longaniza 500g,91,4.06,0.0,369.46,369.46,110,0
673,2024-03-04,2024,3,Q1,Sierra,Supermercados,Salchichas,Salchicha Cocktail 250g,106,1.92,0.05,203.52,193.34,110,0
670,2024-03-04,2024,3,Q1,Sierra,Supermercados,Salchichas,Salchicha Frankfurter 400g,122,3.02,0.0,368.44,368.44,110,1
667,2024-03-04,2024,3,Q1,Galápagos,Supermercados,Salchichas,Salchicha Cocktail 250g,107,1.92,0.0,205.44,205.44,110,0
634,2024-03-06,2024,3,Q1,Sierra,Autoservicios,Mortadelas,Mortadela Bologna 500g,46,3.74,0.0,172.04,172.04,48,0
656,2024-03-06,2024,3,Q1,Oriente,Food Service,Jamones,Jamón Ahumado 300g,83,3.64,0.1,302.12,271.91,82,1
660,2024-03-07,2024,3,Q1,Costa,Food Service,Chorizos,Chorizo Parrillero 500g,81,4.68,0.0,379.08,379.08,82,0
653,2024-03-07,2024,3,Q1,Costa,Supermercados,Nuggets,Nuggets Pollo 500g,107,5.3,0.0,567.1,567.1,110,0
633,2024-03-09,2024,3,Q1,Sierra,Canal Tradicional,Mortadelas,Mortadela Bologna 500g,67,3.74,0.05,250.58,238.05,68,0
642,2024-03-09,2024,3,Q1,Costa,Autoservicios,Chorizos,Chorizo Parrillero 500g,56,4.68,0.0,262.08,262.08,48,1
668,2024-03-09,2024,3,Q1,Costa,Autoservicios,Salchichas,Salchicha Frankfurter 400g,55,3.02,0.1,166.1,149.49,48,1
662,2024-03-10,2024,3,Q1,Costa,Autoservicios,Jamones,Jamón Pollo 400g,45,3.95,0.1,177.75,159.97,48,0
675,2024-03-10,2024,3,Q1,Costa,Canal Tradicional,Jamones,Jamón Ahumado 300g,59,3.64,0.05,214.76,204.02,68,0
648,2024-03-10,2024,3,Q1,Costa,Canal Tradicional,Chorizos,Longaniza 500g,68,4.06,0.0,276.08,276.08,68,1
650,2024-03-11,2024,3,Q1,Costa,Supermercados,Tocino,Tocino Ahumado 250g,117,3.07,0.1,359.19,323.27,110,1
659,2024-03-14,2024,3,Q1,Sierra,Autoservicios,Jamones,Jamón Pollo 400g,49,3.95,0.0,193.55,193.55,48,1
651,2024-03-14,2024,3,Q1,Sierra,Supermercados,Jamones,Jamón Pollo 400g,130,3.95,0.1,513.5,462.15,110,1
639,2024-03-15,2024,3,Q1,Costa,Food Service,Mortadelas,Mortadela Especial 300g,71,2.86,0.0,203.06,203.06,82,0
665,2024-03-16,2024,3,Q1,Costa,Food Service,Jamones,Jamón Ahumado 300g,76,3.64,0.1,276.64,248.98,82,0
658,2024-03-16,2024,3,Q1,Costa,Supermercados,Jamones,Jamón Pollo 400g,109,3.95,0.05,430.55,409.02,110,0
649,2024-03-16,2024,3,Q1,Sierra,Autoservicios,Tocino,Tocino Ahumado 250g,47,3.07,0.0,144.29,144.29,48,0
664,2024-03-17,2024,3,Q1,Costa,Food Service,Chorizos,Longaniza 500g,78,4.06,0.0,316.68,316.68,82,0
655,2024-03-19,2024,3,Q1,Oriente,Supermercados,Jamones,Jamón Ahumado 300g,138,3.64,0.0,502.32,502.32,110,1
641,2024-03-20,2024,3,Q1,Sierra,Autoservicios,Mortadelas,Mortadela Light 400g,46,3.33,0.05,153.18,145.52,48,0
672,2024-03-20,2024,3,Q1,Costa,Canal Tradicional,Salchichas,Salchicha Cocktail 250g,54,1.92,0.0,103.68,103.68,68,0
669,2024-03-21,2024,3,Q1,Sierra,Canal Tradicional,Tocino,Tocino Ahumado 250g,50,3.07,0.05,153.5,145.82,68,0
643,2024-03-21,2024,3,Q1,Sierra,Food Service,Mortadelas,Mortadela Light 400g,80,3.33,0.05,266.4,253.08,82,0
671,2024-03-21,2024,3,Q1,Sierra,Canal Tradicional,Jamones,Jamón Familiar 500g,77,4.26,0.05,328.02,311.62,68,1
638,2024-03-21,2024,3,Q1,Costa,Supermercados,Mortadelas,Mortadela Light 400g,110,3.33,0.1,366.3,329.67,110,1
635,2024-03-22,2024,3,Q1,Oriente,Autoservicios,Jamones,Jamón Familiar 500g,43,4.26,0.05,183.18,174.02,48,0
661,2024-03-22,2024,3,Q1,Sierra,Food Service,Mortadelas,Mortadela Light 400g,77,3.33,0.0,256.41,256.41,82,0
647,2024-03-23,2024,3,Q1,Costa,Autoservicios,Tocino,Tocino Ahumado 250g,35,3.07,0.0,107.45,107.45,48,0
666,2024-03-24,2024,3,Q1,Costa,Supermercados,Chorizos,Chorizo Parrillero 500g,111,4.68,0.0,519.48,519.48,110,1
646,2024-03-24,2024,3,Q1,Sierra,Food Service,Mortadelas,Mortadela Especial 300g,80,2.86,0.0,228.8,228.8,82,0
636,2024-03-25,2024,3,Q1,Costa,Autoservicios,Tocino,Tocino Ahumado 250g,40,3.07,0.1,122.8,110.52,48,0
674,2024-03-25,2024,3,Q1,Costa,Autoservicios,Chorizos,Chorizo Parrillero 500g,46,4.68,0.05,215.28,204.52,48,0
644,2024-03-26,2024,3,Q1,Costa,Supermercados,Jamones,Jamón Familiar 500g,93,4.26,0.05,396.18,376.37,110,0
637,2024-03-26,2024,3,Q1,Sierra,Canal Tradicional,Jamones,Jamón Pollo 400g,74,3.95,0.0,292.3,292.3,68,1
663,2024-03-27,2024,3,Q1,Costa,Canal Tradicional,Tocino,Tocino Laminado 200g,68,2.7,0.0,183.6,183.6,68,1
652,2024-03-28,2024,3,Q1,Sierra,Supermercados,Mortadelas,Mortadela Light 400g,122,3.33,0.0,406.26,406.26,110,1
632,2024-03-28,2024,3,Q1,Sierra,Supermercados,Chorizos,Longaniza 500g,127,4.06,0.0,515.62,515.62,110,1
708,2024-04-01,2024,4,Q2,Sierra,Canal Tradicional,Tocino,Tocino Ahumado 250g,85,3.07,0.1,260.95,234.85,72,1
679,2024-04-02,2024,4,Q2,Oriente,Canal Tradicional,Chorizos,Chorizo Ahumado 400g,79,4.37,0.0,345.23,345.23,72,1
678,2024-04-04,2024,4,Q2,Sierra,Food Service,Tocino,Tocino Ahumado 250g,102,3.07,0.05,313.14,297.48,87,1
720,2024-04-05,2024,4,Q2,Costa,Supermercados,Jamones,Jamón Ahumado 300g,115,3.64,0.05,418.6,397.67,116,0
710,2024-04-05,2024,4,Q2,Sierra,Food Service,Nuggets,Nuggets Pollo 500g,102,5.3,0.05,540.6,513.57,87,1
681,2024-04-05,2024,4,Q2,Costa,Autoservicios,Salchichas,Salchicha Vienesa 500g,54,3.38,0.0,182.52,182.52,51,1
693,2024-04-06,2024,4,Q2,Sierra,Food Service,Salchichas,Salchicha Vienesa 500g,78,3.38,0.05,263.64,250.46,87,0
682,2024-04-09,2024,4,Q2,Sierra,Supermercados,Mortadelas,Mortadela Especial 300g,103,2.86,0.1,294.58,265.12,116,0
689,2024-04-11,2024,4,Q2,Costa,Canal Tradicional,Salchichas,Salchicha Vienesa 500g,78,3.38,0.0,263.64,263.64,72,1
712,2024-04-11,2024,4,Q2,Costa,Canal Tradicional,Nuggets,Nuggets Pollo 500g,72,5.3,0.0,381.6,381.6,72,1
676,2024-04-11,2024,4,Q2,Costa,Canal Tradicional,Jamones,Jamón Pollo 400g,67,3.95,0.1,264.65,238.18,72,0
702,2024-04-12,2024,4,Q2,Sierra,Supermercados,Nuggets,Nuggets Pollo 500g,128,5.3,0.0,678.4,678.4,116,1
701,2024-04-12,2024,4,Q2,Costa,Canal Tradicional,Tocino,Tocino Laminado 200g,69,2.7,0.05,186.3,176.99,72,0
711,2024-04-13,2024,4,Q2,Costa,Autoservicios,Tocino,Tocino Laminado 200g,52,2.7,0.0,140.4,140.4,51,1
683,2024-04-13,2024,4,Q2,Oriente,Supermercados,Mortadelas,Mortadela Bologna 500g,110,3.74,0.0,411.4,411.4,116,0
718,2024-04-14,2024,4,Q2,Oriente,Autoservicios,Nuggets,Nuggets Res 400g,51,5.62,0.1,286.62,257.96,51,1
707,2024-04-15,2024,4,Q2,Costa,Food Service,Nuggets,Nuggets Pollo 500g,76,5.3,0.05,402.8,382.66,87,0
697,2024-04-16,2024,4,Q2,Sierra,Supermercados,Chorizos,Chorizo Ahumado 400g,120,4.37,0.0,524.4,524.4,116,1
694,2024-04-16,2024,4,Q2,Sierra,Canal Tradicional,Chorizos,Chorizo Parrillero 500g,77,4.68,0.0,360.36,360.36,72,1
688,2024-04-16,2024,4,Q2,Costa,Supermercados,Nuggets,Nuggets Pollo 500g,112,5.3,0.0,593.6,593.6,116,0
709,2024-04-17,2024,4,Q2,Sierra,Supermercados,Chorizos,Longaniza 500g,92,4.06,0.0,373.52,373.52,116,0
695,2024-04-18,2024,4,Q2,Costa,Supermercados,Mortadelas,Mortadela Bologna 500g,123,3.74,0.0,460.02,460.02,116,1
698,2024-04-18,2024,4,Q2,Sierra,Supermercados,Chorizos,Chorizo Ahumado 400g,102,4.37,0.0,445.74,445.74,116,0
699,2024-04-18,2024,4,Q2,Costa,Supermercados,Tocino,Tocino Laminado 200g,127,2.7,0.1,342.9,308.61,116,1
714,2024-04-18,2024,4,Q2,Oriente,Canal Tradicional,Nuggets,Nuggets Res 400g,75,5.62,0.05,421.5,400.42,72,1
717,2024-04-19,2024,4,Q2,Costa,Supermercados,Mortadelas,Mortadela Light 400g,117,3.33,0.0,389.61,389.61,116,1
686,2024-04-19,2024,4,Q2,Costa,Food Service,Jamones,Jamón Familiar 500g,93,4.26,0.0,396.18,396.18,87,1
716,2024-04-21,2024,4,Q2,Costa,Autoservicios,Jamones,Jamón Pollo 400g,56,3.95,0.0,221.2,221.2,51,1
719,2024-04-22,2024,4,Q2,Sierra,Canal Tradicional,Salchichas,Salchicha Frankfurter 400g,70,3.02,0.0,211.4,211.4,72,0
690,2024-04-22,2024,4,Q2,Costa,Food Service,Tocino,Tocino Ahumado 250g,91,3.07,0.1,279.37,251.43,87,1
680,2024-04-22,2024,4,Q2,Costa,Supermercados,Salchichas,Salchicha Frankfurter 400g,131,3.02,0.0,395.62,395.62,116,1
677,2024-04-22,2024,4,Q2,Costa,Supermercados,Salchichas,Salchicha Vienesa 500g,103,3.38,0.05,348.14,330.73,116,0
715,2024-04-22,2024,4,Q2,Sierra,Supermercados,Tocino,Tocino Laminado 200g,116,2.7,0.05,313.2,297.54,116,1
703,2024-04-23,2024,4,Q2,Sierra,Food Service,Mortadelas,Mortadela Light 400g,81,3.33,0.0,269.73,269.73,87,0
713,2024-04-23,2024,4,Q2,Galápagos,Canal Tradicional,Jamones,Jamón Familiar 500g,68,4.26,0.0,289.68,289.68,72,0
704,2024-04-24,2024,4,Q2,Costa,Food Service,Chorizos,Chorizo Parrillero 500g,75,4.68,0.05,351.0,333.45,87,0
685,2024-04-24,2024,4,Q2,Costa,Food Service,Jamones,Jamón Familiar 500g,76,4.26,0.0,323.76,323.76,87,0
691,2024-04-24,2024,4,Q2,Oriente,Canal Tradicional,Nuggets,Nuggets Pollo 500g,70,5.3,0.0,371.0,371.0,72,0
706,2024-04-25,2024,4,Q2,Costa,Canal Tradicional,Jamones,Jamón Pollo 400g,77,3.95,0.0,304.15,304.15,72,1
687,2024-04-25,2024,4,Q2,Sierra,Canal Tradicional,Chorizos,Chorizo Parrillero 500g,71,4.68,0.05,332.28,315.67,72,0
696,2024-04-26,2024,4,Q2,Sierra,Canal Tradicional,Jamones,Jamón Familiar 500g,70,4.26,0.0,298.2,298.2,72,0
684,2024-04-26,2024,4,Q2,Oriente,Supermercados,Chorizos,Longaniza 500g,122,4.06,0.1,495.32,445.79,116,1
692,2024-04-27,2024,4,Q2,Costa,Supermercados,Nuggets,Nuggets Res 400g,130,5.62,0.0,730.6,730.6,116,1
700,2024-04-27,2024,4,Q2,Costa,Autoservicios,Mortadelas,Mortadela Especial 300g,50,2.86,0.05,143.0,135.85,51,0
705,2024-04-28,2024,4,Q2,Sierra,Supermercados,Tocino,Tocino Ahumado 250g,98,3.07,0.0,300.86,300.86,116,0
749,2024-05-01,2024,5,Q2,Costa,Food Service,Chorizos,Chorizo Ahumado 400g,86,4.37,0.05,375.82,357.03,92,0
723,2024-05-02,2024,5,Q2,Costa,Canal Tradicional,Nuggets,Nuggets Res 400g,66,5.62,0.05,370.92,352.37,76,0
721,2024-05-02,2024,5,Q2,Sierra,Autoservicios,Mortadelas,Mortadela Bologna 500g,55,3.74,0.05,205.7,195.41,53,1
724,2024-05-02,2024,5,Q2,Oriente,Canal Tradicional,Nuggets,Nuggets Res 400g,82,5.62,0.1,460.84,414.76,76,1
742,2024-05-03,2024,5,Q2,Sierra,Autoservicios,Nuggets,Nuggets Res 400g,46,5.62,0.05,258.52,245.59,53,0
743,2024-05-03,2024,5,Q2,Sierra,Supermercados,Chorizos,Longaniza 500g,115,4.06,0.0,466.9,466.9,123,0
739,2024-05-03,2024,5,Q2,Sierra,Supermercados,Nuggets,Nuggets Pollo 500g,143,5.3,0.0,757.9,757.9,123,1
731,2024-05-03,2024,5,Q2,Sierra,Autoservicios,Chorizos,Longaniza 500g,54,4.06,0.0,219.24,219.24,53,1
747,2024-05-03,2024,5,Q2,Sierra,Autoservicios,Tocino,Tocino Ahumado 250g,54,3.07,0.05,165.78,157.49,53,1
748,2024-05-03,2024,5,Q2,Costa,Canal Tradicional,Mortadelas,Mortadela Light 400g,71,3.33,0.0,236.43,236.43,76,0
753,2024-05-03,2024,5,Q2,Costa,Supermercados,Tocino,Tocino Laminado 200g,111,2.7,0.0,299.7,299.7,123,0
757,2024-05-04,2024,5,Q2,Sierra,Canal Tradicional,Mortadelas,Mortadela Light 400g,80,3.33,0.0,266.4,266.4,76,1
752,2024-05-05,2024,5,Q2,Oriente,Canal Tradicional,Salchichas,Salchicha Cocktail 250g,66,1.92,0.1,126.72,114.05,76,0
762,2024-05-05,2024,5,Q2,Costa,Autoservicios,Chorizos,Chorizo Ahumado 400g,54,4.37,0.05,235.98,224.18,53,1
727,2024-05-06,2024,5,Q2,Costa,Supermercados,Nuggets,Nuggets Pollo 500g,123,5.3,0.0,651.9,651.9,123,1
741,2024-05-07,2024,5,Q2,Sierra,Autoservicios,Nuggets,Nuggets Res 400g,43,5.62,0.05,241.66,229.58,53,0
740,2024-05-07,2024,5,Q2,Oriente,Supermercados,Tocino,Tocino Ahumado 250g,135,3.07,0.05,414.45,393.73,123,1
726,2024-05-07,2024,5,Q2,Sierra,Canal Tradicional,Tocino,Tocino Ahumado 250g,75,3.07,0.05,230.25,218.74,76,0
733,2024-05-08,2024,5,Q2,Sierra,Canal Tradicional,Tocino,Tocino Laminado 200g,80,2.7,0.0,216.0,216.0,76,1
755,2024-05-09,2024,5,Q2,Oriente,Supermercados,Jamones,Jamón Familiar 500g,111,4.26,0.05,472.86,449.22,123,0
728,2024-05-09,2024,5,Q2,Sierra,Supermercados,Salchichas,Salchicha Frankfurter 400g,127,3.02,0.0,383.54,383.54,123,1
735,2024-05-12,2024,5,Q2,Sierra,Canal Tradicional,Tocino,Tocino Ahumado 250g,84,3.07,0.0,257.88,257.88,76,1
760,2024-05-12,2024,5,Q2,Costa,Autoservicios,Nuggets,Nuggets Pollo 500g,57,5.3,0.0,302.1,302.1,53,1
745,2024-05-14,2024,5,Q2,Costa,Supermercados,Chorizos,Chorizo Ahumado 400g,129,4.37,0.05,563.73,535.54,123,1
759,2024-05-15,2024,5,Q2,Costa,Supermercados,Salchichas,Salchicha Vienesa 500g,112,3.38,0.0,378.56,378.56,123,0
738,2024-05-15,2024,5,Q2,Costa,Food Service,Mortadelas,Mortadela Light 400g,101,3.33,0.05,336.33,319.51,92,1
756,2024-05-18,2024,5,Q2,Costa,Supermercados,Tocino,Tocino Ahumado 250g,155,3.07,0.1,475.85,428.27,123,1
722,2024-05-18,2024,5,Q2,Costa,Canal Tradicional,Tocino,Tocino Ahumado 250g,63,3.07,0.05,193.41,183.74,76,0
730,2024-05-21,2024,5,Q2,Oriente,Supermercados,Mortadelas,Mortadela Light 400g,113,3.33,0.0,376.29,376.29,123,0
754,2024-05-21,2024,5,Q2,Costa,Autoservicios,Nuggets,Nuggets Res 400g,59,5.62,0.0,331.58,331.58,53,1
725,2024-05-21,2024,5,Q2,Costa,Supermercados,Tocino,Tocino Laminado 200g,125,2.7,0.05,337.5,320.62,123,1
765,2024-05-21,2024,5,Q2,Costa,Autoservicios,Tocino,Tocino Ahumado 250g,60,3.07,0.0,184.2,184.2,53,1
758,2024-05-21,2024,5,Q2,Costa,Canal Tradicional,Mortadelas,Mortadela Especial 300g,78,2.86,0.0,223.08,223.08,76,1
736,2024-05-22,2024,5,Q2,Costa,Food Service,Tocino,Tocino Ahumado 250g,96,3.07,0.1,294.72,265.25,92,1
729,2024-05-23,2024,5,Q2,Costa,Canal Tradicional,Mortadelas,Mortadela Bologna 500g,72,3.74,0.0,269.28,269.28,76,0
737,2024-05-24,2024,5,Q2,Oriente,Canal Tradicional,Salchichas,Salchicha Frankfurter 400g,78,3.02,0.0,235.56,235.56,76,1
746,2024-05-24,2024,5,Q2,Costa,Canal Tradicional,Salchichas,Salchicha Cocktail 250g,71,1.92,0.0,136.32,136.32,76,0
763,2024-05-25,2024,5,Q2,Sierra,Supermercados,Chorizos,Chorizo Ahumado 400g,154,4.37,0.0,672.98,672.98,123,1
734,2024-05-25,2024,5,Q2,Oriente,Autoservicios,Mortadelas,Mortadela Especial 300g,44,2.86,0.0,125.84,125.84,53,0
750,2024-05-26,2024,5,Q2,Sierra,Canal Tradicional,Jamones,Jamón Pollo 400g,66,3.95,0.0,260.7,260.7,76,0
761,2024-05-26,2024,5,Q2,Sierra,Food Service,Jamones,Jamón Familiar 500g,87,4.26,0.0,370.62,370.62,92,0
732,2024-05-26,2024,5,Q2,Sierra,Supermercados,Jamones,Jamón Familiar 500g,111,4.26,0.0,472.86,472.86,123,0
751,2024-05-26,2024,5,Q2,Sierra,Supermercados,Nuggets,Nuggets Pollo 500g,111,5.3,0.0,588.3,588.3,123,0
744,2024-05-27,2024,5,Q2,Costa,Supermercados,Mortadelas,Mortadela Light 400g,123,3.33,0.0,409.59,409.59,123,1
764,2024-05-27,2024,5,Q2,Costa,Canal Tradicional,Jamones,Jamón Pollo 400g,76,3.95,0.05,300.2,285.19,76,1
810,2024-06-01,2024,6,Q2,Costa,Autoservicios,Jamones,Jamón Pollo 400g,51,3.95,0.0,201.45,201.45,56,0
798,2024-06-04,2024,6,Q2,Costa,Supermercados,Nuggets,Nuggets Pollo 500g,138,5.3,0.0,731.4,731.4,129,1
779,2024-06-05,2024,6,Q2,Oriente,Canal Tradicional,Chorizos,Longaniza 500g,80,4.06,0.0,324.8,324.8,81,0
771,2024-06-05,2024,6,Q2,Oriente,Food Service,Nuggets,Nuggets Pollo 500g,104,5.3,0.05,551.2,523.64,97,1
768,2024-06-05,2024,6,Q2,Costa,Food Service,Tocino,Tocino Laminado 200g,114,2.7,0.05,307.8,292.41,97,1
784,2024-06-05,2024,6,Q2,Sierra,Supermercados,Tocino,Tocino Ahumado 250g,137,3.07,0.1,420.59,378.53,129,1
780,2024-06-06,2024,6,Q2,Costa,Supermercados,Tocino,Tocino Laminado 200g,137,2.7,0.0,369.9,369.9,129,1
801,2024-06-07,2024,6,Q2,Costa,Canal Tradicional,Mortadelas,Mortadela Light 400g,88,3.33,0.0,293.04,293.04,81,1
786,2024-06-07,2024,6,Q2,Oriente,Canal Tradicional,Nuggets,Nuggets Res 400g,89,5.62,0.1,500.18,450.16,81,1
789,2024-06-08,2024,6,Q2,Costa,Autoservicios,Chorizos,Longaniza 500g,56,4.06,0.0,227.36,227.36,56,1
788,2024-06-09,2024,6,Q2,Sierra,Autoservicios,Jamones,Jamón Pollo 400g,59,3.95,0.05,233.05,221.4,56,1
773,2024-06-12,2024,6,Q2,Oriente,Supermercados,Chorizos,Chorizo Parrillero 500g,137,4.68,0.0,641.16,641.16,129,1
803,2024-06-13,2024,6,Q2,Sierra,Food Service,Tocino,Tocino Laminado 200g,98,2.7,0.05,264.6,251.37,97,1
799,2024-06-14,2024,6,Q2,Sierra,Canal Tradicional,Jamones,Jamón Pollo 400g,81,3.95,0.05,319.95,303.95,81,1
807,2024-06-14,2024,6,Q2,Costa,Supermercados,Jamones,Jamón Ahumado 300g,132,3.64,0.1,480.48,432.43,129,1
797,2024-06-14,2024,6,Q2,Costa,Food Service,Mortadelas,Mortadela Light 400g,96,3.33,0.1,319.68,287.71,97,0
787,2024-06-14,2024,6,Q2,Costa,Food Service,Chorizos,Chorizo Parrillero 500g,105,4.68,0.0,491.4,491.4,97,1
804,2024-06-15,2024,6,Q2,Sierra,Food Service,Nuggets,Nuggets Pollo 500g,92,5.3,0.05,487.6,463.22,97,0
774,2024-06-15,2024,6,Q2,Costa,Autoservicios,Tocino,Tocino Laminado 200g,62,2.7,0.0,167.4,167.4,56,1
772,2024-06-16,2024,6,Q2,Costa,Supermercados,Tocino,Tocino Ahumado 250g,122,3.07,0.05,374.54,355.81,129,0
775,2024-06-17,2024,6,Q2,Oriente,Supermercados,Nuggets,Nuggets Res 400g,137,5.62,0.0,769.94,769.94,129,1
769,2024-06-17,2024,6,Q2,Costa,Supermercados,Tocino,Tocino Laminado 200g,121,2.7,0.0,326.7,326.7,129,0
790,2024-06-17,2024,6,Q2,Costa,Supermercados,Salchichas,Salchicha Vienesa 500g,108,3.38,0.0,365.04,365.04,129,0
793,2024-06-17,2024,6,Q2,Costa,Canal Tradicional,Salchichas,Salchicha Cocktail 250g,83,1.92,0.05,159.36,151.39,81,1
767,2024-06-18,2024,6,Q2,Sierra,Canal Tradicional,Tocino,Tocino Ahumado 250g,80,3.07,0.1,245.6,221.04,81,0
802,2024-06-18,2024,6,Q2,Costa,Autoservicios,Chorizos,Chorizo Parrillero 500g,53,4.68,0.0,248.04,248.04,56,0
800,2024-06-18,2024,6,Q2,Costa,Supermercados,Nuggets,Nuggets Res 400g,129,5.62,0.0,724.98,724.98,129,1
783,2024-06-19,2024,6,Q2,Costa,Autoservicios,Salchichas,Salchicha Vienesa 500g,58,3.38,0.0,196.04,196.04,56,1
